booking_id,booking_date,booking_year,booking_month,month_name,quarter,season,day_name,is_weekend,client_name,client_type,client_region,client_country,service_name,service_category,destination,agent_name,agent_team,booking_status,pax,nights,revenue,cost,margin,margin_pct,currency
BK-000113,2020-04-17,2020,4,April,2,Spring,Friday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Chateau Stay Bordeaux,Accommodation,Bordeaux,Camille Moreau,Corporate,Completed,12,5,18900.43,14195.32,4705.110000000001,24.9,EUR
BK-000116,2020-04-18,2020,4,April,2,Spring,Saturday,1,Pacific Coast Tours,Agency,North America,USA,Hotel Negresco Nice,Accommodation,Nice,Thomas Roux,Inbound Americas,Completed,12,4,7756.38,5057.73,2698.6500000000005,34.8,EUR
BK-000128,2020-04-19,2020,4,April,2,Spring,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,D-Day Normandy Tour,Tour,Normandy,Camille Moreau,Corporate,Completed,8,3,1006.66,661.93,344.73,34.2,EUR
BK-000081,2020-04-20,2020,4,April,2,Spring,Monday,0,Andalucia Sun Tours,Agency,Europe,Spain,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,8,4,10409.48,6499.04,3910.4399999999996,37.6,EUR
BK-000080,2020-04-22,2020,4,April,2,Spring,Wednesday,0,Amazon Corp Travel,Corporate,North America,USA,Wine Tasting Bordeaux,Tour,Bordeaux,Camille Moreau,Corporate,Completed,2,1,398.18,230.79,167.39000000000001,42.0,EUR
BK-000097,2020-04-22,2020,4,April,2,Spring,Wednesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Wine Tasting Bordeaux,Tour,Bordeaux,Thomas Roux,Inbound Americas,Completed,6,3,599.2,443.84,155.36000000000007,25.9,EUR
BK-000120,2020-04-22,2020,4,April,2,Spring,Wednesday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Marseille Port Tour,Tour,Marseille,Isabelle Leroy,Inbound Europe,Completed,5,2,392.36,227.78,164.58,41.9,EUR
BK-000102,2020-04-23,2020,4,April,2,Spring,Thursday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Marseille Port Tour,Tour,Marseille,Pierre Martin,Inbound Europe,Cancelled,4,0,578.7,451.52,127.18000000000006,22.0,EUR
BK-000103,2020-04-24,2020,4,April,2,Spring,Friday,0,Voyages Lumiere,Agency,Europe,France,Versailles Day Trip,Tour,Versailles,Thomas Roux,Inbound Americas,Completed,3,0,462.3,358.68,103.62,22.4,EUR
BK-000118,2020-04-24,2020,4,April,2,Spring,Friday,0,Amazon Corp Travel,Corporate,North America,USA,Marseille Port Tour,Tour,Marseille,Sophie Laurent,Inbound Asia,Completed,7,3,1037.67,786.99,250.68000000000006,24.2,EUR
BK-000125,2020-04-24,2020,4,April,2,Spring,Friday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Hotel Vieux Lyon,Accommodation,Lyon,Pierre Martin,Inbound Europe,Completed,8,8,13826.33,10872.39,2953.9400000000005,21.4,EUR
BK-000130,2020-04-24,2020,4,April,2,Spring,Friday,0,Roma Viaggi SRL,Agency,Europe,Italy,D-Day Normandy Tour,Tour,Normandy,Camille Moreau,Corporate,Completed,6,3,1158.23,835.9,322.33000000000004,27.8,EUR
BK-000101,2020-04-26,2020,4,April,2,Spring,Sunday,1,Pacific Coast Tours,Agency,North America,USA,D-Day Normandy Tour,Tour,Normandy,Nicolas Petit,Inbound Asia,Completed,11,3,1967.91,1269.31,698.6000000000001,35.5,EUR
BK-000104,2020-04-26,2020,4,April,2,Spring,Sunday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Mont Blanc Excursion,Tour,Chamonix,Isabelle Leroy,Inbound Europe,Completed,3,2,259.89,169.71,90.17999999999998,34.7,EUR
BK-000124,2020-04-26,2020,4,April,2,Spring,Sunday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,Ski Package Alps,Tour,Chamonix,Sophie Laurent,Inbound Asia,Completed,5,2,289.3,212.76,76.54000000000002,26.5,EUR
BK-000126,2020-04-26,2020,4,April,2,Spring,Sunday,1,Horizon Corp Events,Corporate,Europe,UK,Strasbourg Christmas Tour,Tour,Strasbourg,Marie Dubois,Inbound Europe,Completed,1,2,199.79,152.2,47.59,23.8,EUR
BK-000094,2020-04-27,2020,4,April,2,Spring,Monday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Provence Lavender Tour,Tour,Provence,Thomas Roux,Inbound Americas,Completed,12,0,1125.35,817.4,307.94999999999993,27.4,EUR
BK-000109,2020-04-27,2020,4,April,2,Spring,Monday,0,Maple Leaf Journeys,Agency,North America,Canada,Private Car Service,Transfer,Multi-city,Marie Dubois,Inbound Europe,Cancelled,10,0,1338.08,996.3,341.78,25.5,EUR
BK-000122,2020-04-27,2020,4,April,2,Spring,Monday,0,Nordic Explorers AB,Agency,Europe,Sweden,Nice Coastal Tour,Tour,Nice,Nicolas Petit,Inbound Asia,Completed,3,1,504.89,352.92,151.96999999999997,30.1,EUR
BK-000085,2020-04-30,2020,4,April,2,Spring,Thursday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Versailles Day Trip,Tour,Versailles,Jean-Luc Bernard,Inbound Americas,Completed,11,0,795.83,490.56,305.27000000000004,38.4,EUR
BK-000098,2020-04-30,2020,4,April,2,Spring,Thursday,0,Amazon Corp Travel,Corporate,North America,USA,Nice Coastal Tour,Tour,Nice,Isabelle Leroy,Inbound Europe,Completed,4,1,713.61,465.77,247.84000000000003,34.7,EUR
BK-000110,2020-04-30,2020,4,April,2,Spring,Thursday,0,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Hotel Vieux Lyon,Accommodation,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,10,14,41513.03,25105.05,16407.98,39.5,EUR
BK-000112,2020-04-30,2020,4,April,2,Spring,Thursday,0,Southern Cross Holidays,Agency,Oceania,Australia,D-Day Normandy Tour,Tour,Normandy,Jean-Luc Bernard,Inbound Americas,Completed,3,3,503.93,387.58,116.35000000000002,23.1,EUR
BK-000149,2020-05-02,2020,5,May,2,Spring,Saturday,1,Seoul Wanderers Co.,Agency,Asia-Pacific,South Korea,Strasbourg Christmas Tour,Tour,Strasbourg,Thomas Roux,Inbound Americas,Completed,8,0,445.13,285.86,159.26999999999998,35.8,EUR
BK-000151,2020-05-02,2020,5,May,2,Spring,Saturday,1,Roma Viaggi SRL,Agency,Europe,Italy,Ski Package Alps,Tour,Chamonix,Thomas Roux,Inbound Americas,Completed,9,1,653.66,369.62,284.03999999999996,43.5,EUR
BK-000166,2020-05-03,2020,5,May,2,Spring,Sunday,1,Roma Viaggi SRL,Agency,Europe,Italy,Hotel Promenade Nice,Accommodation,Nice,Pierre Martin,Inbound Europe,Completed,12,1,3065.87,2292.8,773.0699999999997,25.2,EUR
BK-000136,2020-05-05,2020,5,May,2,Spring,Tuesday,0,Andalucia Sun Tours,Agency,Europe,Spain,City Walking Tour,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,7,0,790.82,502.35,288.47,36.5,EUR
BK-000141,2020-05-05,2020,5,May,2,Spring,Tuesday,0,Andalucia Sun Tours,Agency,Europe,Spain,Marseille Port Tour,Tour,Marseille,Nicolas Petit,Inbound Asia,Completed,2,1,219.12,161.17,57.95000000000002,26.4,EUR
BK-000146,2020-05-05,2020,5,May,2,Spring,Tuesday,0,Maple Leaf Journeys,Agency,North America,Canada,Seine River Cruise,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,3,1,421.08,311.62,109.45999999999998,26.0,EUR
BK-000156,2020-05-05,2020,5,May,2,Spring,Tuesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Hotel Le Marais,Accommodation,Paris,Isabelle Leroy,Inbound Europe,Completed,11,5,16156.18,12170.39,3985.790000000001,24.7,EUR
BK-000135,2020-05-06,2020,5,May,2,Spring,Wednesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Mont Blanc Excursion,Tour,Chamonix,Marie Dubois,Inbound Europe,Completed,3,2,541.44,374.45,166.99000000000007,30.8,EUR
BK-000147,2020-05-06,2020,5,May,2,Spring,Wednesday,0,Amazon Corp Travel,Corporate,North America,USA,Hotel Vieux Lyon,Accommodation,Lyon,Thomas Roux,Inbound Americas,Completed,11,8,28997.91,20041.12,8956.79,30.9,EUR
BK-000140,2020-05-07,2020,5,May,2,Spring,Thursday,0,Maple Leaf Journeys,Agency,North America,Canada,Nice Coastal Tour,Tour,Nice,Camille Moreau,Corporate,Completed,6,1,407.99,275.13,132.86,32.6,EUR
BK-000162,2020-05-07,2020,5,May,2,Spring,Thursday,0,Horizon Corp Events,Corporate,Europe,UK,Ski Package Alps,Tour,Chamonix,Camille Moreau,Corporate,Completed,7,3,878.05,574.83,303.2199999999999,34.5,EUR
BK-000163,2020-05-07,2020,5,May,2,Spring,Thursday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Wine Tasting Bordeaux,Tour,Bordeaux,Thomas Roux,Inbound Americas,Completed,6,2,799.09,459.99,339.1,42.4,EUR
BK-000144,2020-05-08,2020,5,May,2,Spring,Friday,0,Andalucia Sun Tours,Agency,Europe,Spain,Ski Package Alps,Tour,Chamonix,Pierre Martin,Inbound Europe,Completed,7,3,1264.05,930.91,333.14,26.4,EUR
BK-000134,2020-05-09,2020,5,May,2,Spring,Saturday,1,Direct Client - Web,Individual,North America,USA,Hotel Promenade Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Completed,10,13,43010.86,32574.93,10435.93,24.3,EUR
BK-000167,2020-05-10,2020,5,May,2,Spring,Sunday,1,Horizon Corp Events,Corporate,Europe,UK,Wine Tasting Bordeaux,Tour,Bordeaux,Marie Dubois,Inbound Europe,Completed,2,3,105.7,63.83,41.870000000000005,39.6,EUR
BK-000139,2020-05-14,2020,5,May,2,Spring,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,Mont Blanc Excursion,Tour,Chamonix,Camille Moreau,Corporate,Completed,1,3,83.08,66.14,16.939999999999998,20.4,EUR
BK-000138,2020-05-15,2020,5,May,2,Spring,Friday,0,Swiss Premium Tours,Agency,Europe,Switzerland,Versailles Day Trip,Tour,Versailles,Thomas Roux,Inbound Americas,Completed,7,3,636.83,470.45,166.38000000000005,26.1,EUR
BK-000142,2020-05-15,2020,5,May,2,Spring,Friday,0,Amazon Corp Travel,Corporate,North America,USA,D-Day Normandy Tour,Tour,Normandy,Isabelle Leroy,Inbound Europe,Completed,12,3,1752.26,1090.57,661.69,37.8,EUR
BK-000171,2020-05-17,2020,5,May,2,Spring,Sunday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Hotel Le Marais,Accommodation,Paris,Marie Dubois,Inbound Europe,Completed,7,9,19895.37,11158.99,8736.38,43.9,EUR
BK-000159,2020-05-18,2020,5,May,2,Spring,Monday,0,Roma Viaggi SRL,Agency,Europe,Italy,Airport Transfer,Transfer,Paris,Sophie Laurent,Inbound Asia,Completed,10,0,752.06,444.14,307.91999999999996,40.9,EUR
BK-000133,2020-05-19,2020,5,May,2,Spring,Tuesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Nice Coastal Tour,Tour,Nice,Jean-Luc Bernard,Inbound Americas,Completed,2,1,205.03,141.28,63.75,31.1,EUR
BK-000148,2020-05-20,2020,5,May,2,Spring,Wednesday,0,Horizon Corp Events,Corporate,Europe,UK,D-Day Normandy Tour,Tour,Normandy,Pierre Martin,Inbound Europe,Completed,8,1,930.65,582.31,348.34000000000003,37.4,EUR
BK-000153,2020-05-20,2020,5,May,2,Spring,Wednesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,TGV Train Booking,Transfer,Multi-city,Camille Moreau,Corporate,Completed,7,0,553.37,351.16,202.20999999999998,36.5,EUR
BK-000161,2020-05-20,2020,5,May,2,Spring,Wednesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Provence Lavender Tour,Tour,Provence,Jean-Luc Bernard,Inbound Americas,Cancelled,5,1,974.2,726.84,247.36,25.4,EUR
BK-000150,2020-05-21,2020,5,May,2,Spring,Thursday,0,Andalucia Sun Tours,Agency,Europe,Spain,Hotel Negresco Nice,Accommodation,Nice,Isabelle Leroy,Inbound Europe,Completed,8,10,18935.12,14931.44,4003.6799999999985,21.1,EUR
BK-000155,2020-05-22,2020,5,May,2,Spring,Friday,0,Pacific Coast Tours,Agency,North America,USA,Wine Tasting Bordeaux,Tour,Bordeaux,Sophie Laurent,Inbound Asia,Completed,6,2,579.21,413.56,165.65000000000003,28.6,EUR
BK-000170,2020-05-23,2020,5,May,2,Spring,Saturday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,Mont Blanc Excursion,Tour,Chamonix,Nicolas Petit,Inbound Asia,Completed,4,3,542.4,323.72,218.67999999999995,40.3,EUR
BK-000137,2020-05-24,2020,5,May,2,Spring,Sunday,1,Alpine Adventures GmbH,Agency,Europe,Germany,Ski Package Alps,Tour,Chamonix,Sophie Laurent,Inbound Asia,Completed,3,0,489.5,275.31,214.19,43.8,EUR
BK-000145,2020-05-25,2020,5,May,2,Spring,Monday,0,Voyages Lumiere,Agency,Europe,France,Hotel Le Marais,Accommodation,Paris,Jean-Luc Bernard,Inbound Americas,Completed,6,9,9439.03,7452.64,1986.3900000000003,21.0,EUR
BK-000160,2020-05-25,2020,5,May,2,Spring,Monday,0,Horizon Corp Events,Corporate,Europe,UK,Chateau Stay Bordeaux,Accommodation,Bordeaux,Marie Dubois,Inbound Europe,Cancelled,7,12,14982.31,10935.53,4046.779999999999,27.0,EUR
BK-000154,2020-05-26,2020,5,May,2,Spring,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,D-Day Normandy Tour,Tour,Normandy,Pierre Martin,Inbound Europe,Completed,9,0,1365.81,848.22,517.5899999999999,37.9,EUR
BK-000169,2020-05-26,2020,5,May,2,Spring,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Provence Lavender Tour,Tour,Provence,Thomas Roux,Inbound Americas,Completed,10,0,1304.08,923.27,380.80999999999995,29.2,EUR
BK-000157,2020-05-27,2020,5,May,2,Spring,Wednesday,0,Direct Client - Web,Individual,North America,USA,Strasbourg Christmas Tour,Tour,Strasbourg,Nicolas Petit,Inbound Asia,Completed,1,0,104.39,62.12,42.27,40.5,EUR
BK-000164,2020-05-28,2020,5,May,2,Spring,Thursday,0,Southern Cross Holidays,Agency,Oceania,Australia,Mont Blanc Excursion,Tour,Chamonix,Camille Moreau,Corporate,Completed,8,0,1486.37,872.26,614.1099999999999,41.3,EUR
BK-000152,2020-05-29,2020,5,May,2,Spring,Friday,0,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Le Marais,Accommodation,Paris,Marie Dubois,Inbound Europe,Completed,4,9,9758.08,7784.47,1973.6099999999997,20.2,EUR
BK-000143,2020-05-31,2020,5,May,2,Spring,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Chateau Stay Bordeaux,Accommodation,Bordeaux,Thomas Roux,Inbound Americas,Completed,12,13,51220.7,29299.9,21920.799999999996,42.8,EUR
BK-000158,2020-05-31,2020,5,May,2,Spring,Sunday,1,Gulf Luxury Travel,Corporate,Middle East,UAE,Nice Coastal Tour,Tour,Nice,Sophie Laurent,Inbound Asia,Completed,2,1,188.74,140.99,47.75,25.3,EUR
BK-000165,2020-05-31,2020,5,May,2,Spring,Sunday,1,Sakura Travel Group,Agency,Asia-Pacific,Japan,Provence Lavender Tour,Tour,Provence,Isabelle Leroy,Inbound Europe,Completed,1,2,109.47,70.44,39.03,35.7,EUR
BK-000168,2020-05-31,2020,5,May,2,Spring,Sunday,1,Voyages Lumiere,Agency,Europe,France,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Completed,4,3,380.69,213.92,166.77,43.8,EUR
BK-000181,2020-06-01,2020,6,June,2,Summer,Monday,0,Horizon Corp Events,Corporate,Europe,UK,Hotel Negresco Nice,Accommodation,Nice,Marie Dubois,Inbound Europe,Completed,3,11,3239.05,2411.89,827.1600000000003,25.5,EUR
BK-000175,2020-06-02,2020,6,June,2,Summer,Tuesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Airport Transfer,Transfer,Paris,Camille Moreau,Corporate,Completed,9,0,700.08,527.76,172.32000000000005,24.6,EUR
BK-000176,2020-06-02,2020,6,June,2,Summer,Tuesday,0,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,Nice Coastal Tour,Tour,Nice,Marie Dubois,Inbound Europe,Completed,11,2,1097.68,637.88,459.80000000000007,41.9,EUR
BK-000183,2020-06-03,2020,6,June,2,Summer,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Wine Tasting Bordeaux,Tour,Bordeaux,Nicolas Petit,Inbound Asia,Completed,11,2,1009.84,797.9,211.94000000000005,21.0,EUR
BK-000186,2020-06-03,2020,6,June,2,Summer,Wednesday,0,Pacific Coast Tours,Agency,North America,USA,D-Day Normandy Tour,Tour,Normandy,Camille Moreau,Corporate,Cancelled,5,2,888.52,646.8,241.72000000000003,27.2,EUR
BK-000189,2020-06-03,2020,6,June,2,Summer,Wednesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Mont Blanc Excursion,Tour,Chamonix,Isabelle Leroy,Inbound Europe,Cancelled,7,3,1214.51,690.37,524.14,43.2,EUR
BK-000217,2020-06-04,2020,6,June,2,Summer,Thursday,0,Nordic Explorers AB,Agency,Europe,Sweden,Ski Package Alps,Tour,Chamonix,Marie Dubois,Inbound Europe,Completed,11,1,2043.55,1239.25,804.3,39.4,EUR
BK-000218,2020-06-04,2020,6,June,2,Summer,Thursday,0,Voyages Lumiere,Agency,Europe,France,D-Day Normandy Tour,Tour,Normandy,Sophie Laurent,Inbound Asia,Completed,1,3,194.68,154.67,40.01000000000002,20.6,EUR
BK-000184,2020-06-06,2020,6,June,2,Summer,Saturday,1,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,Strasbourg Christmas Tour,Tour,Strasbourg,Pierre Martin,Inbound Europe,Completed,5,3,831.22,603.47,227.75,27.4,EUR
BK-000191,2020-06-06,2020,6,June,2,Summer,Saturday,1,Voyages Lumiere,Agency,Europe,France,Versailles Day Trip,Tour,Versailles,Sophie Laurent,Inbound Asia,Completed,5,0,373.49,235.55,137.94,36.9,EUR
BK-000195,2020-06-07,2020,6,June,2,Summer,Sunday,1,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Versailles Day Trip,Tour,Versailles,Camille Moreau,Corporate,Completed,11,0,2128.47,1427.64,700.8299999999997,32.9,EUR
BK-000201,2020-06-07,2020,6,June,2,Summer,Sunday,1,Alpine Adventures GmbH,Agency,Europe,Germany,TGV Train Booking,Transfer,Multi-city,Marie Dubois,Inbound Europe,Completed,5,0,446.94,344.41,102.52999999999997,22.9,EUR
BK-000198,2020-06-08,2020,6,June,2,Summer,Monday,0,Horizon Corp Events,Corporate,Europe,UK,Seine River Cruise,Tour,Paris,Jean-Luc Bernard,Inbound Americas,Completed,3,2,193.57,120.51,73.05999999999999,37.7,EUR
BK-000172,2020-06-09,2020,6,June,2,Summer,Tuesday,0,Pacific Coast Tours,Agency,North America,USA,TGV Train Booking,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,4,0,471.81,333.6,138.20999999999998,29.3,EUR
BK-000178,2020-06-09,2020,6,June,2,Summer,Tuesday,0,Direct Client - Web,Individual,North America,USA,Versailles Day Trip,Tour,Versailles,Sophie Laurent,Inbound Asia,Completed,9,0,846.58,487.33,359.25000000000006,42.4,EUR
BK-000179,2020-06-10,2020,6,June,2,Summer,Wednesday,0,Southern Cross Holidays,Agency,Oceania,Australia,Provence Lavender Tour,Tour,Provence,Thomas Roux,Inbound Americas,Cancelled,6,3,702.42,513.96,188.45999999999992,26.8,EUR
BK-000214,2020-06-10,2020,6,June,2,Summer,Wednesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Nice Coastal Tour,Tour,Nice,Thomas Roux,Inbound Americas,Completed,6,3,804.44,630.38,174.06000000000006,21.6,EUR
BK-000215,2020-06-10,2020,6,June,2,Summer,Wednesday,0,Direct Client - Walk-in,Individual,Europe,France,Ski Package Alps,Tour,Chamonix,Nicolas Petit,Inbound Asia,Completed,3,3,280.7,174.57,106.13,37.8,EUR
BK-000222,2020-06-11,2020,6,June,2,Summer,Thursday,0,Gulf Luxury Travel,Corporate,Middle East,UAE,Provence Lavender Tour,Tour,Provence,Thomas Roux,Inbound Americas,Completed,5,3,394.61,228.15,166.46,42.2,EUR
BK-000192,2020-06-12,2020,6,June,2,Summer,Friday,0,Maple Leaf Journeys,Agency,North America,Canada,Mont Blanc Excursion,Tour,Chamonix,Jean-Luc Bernard,Inbound Americas,Completed,11,0,2127.98,1316.4,811.5799999999999,38.1,EUR
BK-000203,2020-06-12,2020,6,June,2,Summer,Friday,0,Alpine Adventures GmbH,Agency,Europe,Germany,Private Car Service,Transfer,Multi-city,Jean-Luc Bernard,Inbound Americas,Completed,6,0,578.32,328.71,249.61000000000007,43.2,EUR
BK-000205,2020-06-12,2020,6,June,2,Summer,Friday,0,Andalucia Sun Tours,Agency,Europe,Spain,Nice Coastal Tour,Tour,Nice,Marie Dubois,Inbound Europe,Completed,1,3,55.84,40.67,15.170000000000002,27.2,EUR
BK-000216,2020-06-12,2020,6,June,2,Summer,Friday,0,Beijing Star International,Agency,Asia-Pacific,China,Lyon Food Tour,Tour,Lyon,Jean-Luc Bernard,Inbound Americas,Completed,9,3,816.03,563.47,252.55999999999995,30.9,EUR
BK-000182,2020-06-13,2020,6,June,2,Summer,Saturday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Airport Transfer,Transfer,Paris,Sophie Laurent,Inbound Asia,Completed,11,0,923.9,593.83,330.06999999999994,35.7,EUR
BK-000210,2020-06-13,2020,6,June,2,Summer,Saturday,1,Amazon Corp Travel,Corporate,North America,USA,Hotel Promenade Nice,Accommodation,Nice,Pierre Martin,Inbound Europe,Completed,4,1,340.45,213.95,126.5,37.2,EUR
BK-000208,2020-06-14,2020,6,June,2,Summer,Sunday,1,Swiss Premium Tours,Agency,Europe,Switzerland,Mont Blanc Excursion,Tour,Chamonix,Thomas Roux,Inbound Americas,Completed,5,0,975.3,727.31,247.99,25.4,EUR
BK-000188,2020-06-16,2020,6,June,2,Summer,Tuesday,0,Thai Smile Holidays,Agency,Asia-Pacific,Thailand,TGV Train Booking,Transfer,Multi-city,Nicolas Petit,Inbound Asia,Completed,8,0,1011.52,695.84,315.67999999999995,31.2,EUR
BK-000202,2020-06-16,2020,6,June,2,Summer,Tuesday,0,Voyages Lumiere,Agency,Europe,France,Marseille Port Tour,Tour,Marseille,Isabelle Leroy,Inbound Europe,Completed,3,0,547.11,400.42,146.69,26.8,EUR
BK-000200,2020-06-17,2020,6,June,2,Summer,Wednesday,0,Mumbai Getaways Pvt,Agency,Asia-Pacific,India,Hotel Vieux Lyon,Accommodation,Lyon,Marie Dubois,Inbound Europe,Cancelled,2,5,3352.13,2267.25,1084.88,32.4,EUR
BK-000206,2020-06-17,2020,6,June,2,Summer,Wednesday,0,Roma Viaggi SRL,Agency,Europe,Italy,Wine Tasting Bordeaux,Tour,Bordeaux,Nicolas Petit,Inbound Asia,Completed,3,1,326.83,230.13,96.69999999999999,29.6,EUR
BK-000212,2020-06-17,2020,6,June,2,Summer,Wednesday,0,Horizon Corp Events,Corporate,Europe,UK,D-Day Normandy Tour,Tour,Normandy,Nicolas Petit,Inbound Asia,Completed,9,1,928.29,689.72,238.56999999999994,25.7,EUR
BK-000207,2020-06-19,2020,6,June,2,Summer,Friday,0,Amazon Corp Travel,Corporate,North America,USA,Strasbourg Christmas Tour,Tour,Strasbourg,Camille Moreau,Corporate,Completed,8,3,1378.9,885.38,493.5200000000001,35.8,EUR
BK-000209,2020-06-19,2020,6,June,2,Summer,Friday,0,Amazon Corp Travel,Corporate,North America,USA,Airport Transfer,Transfer,Paris,Thomas Roux,Inbound Americas,Completed,3,0,278.72,203.55,75.17000000000002,27.0,EUR
BK-000180,2020-06-20,2020,6,June,2,Summer,Saturday,1,Pacific Coast Tours,Agency,North America,USA,Lyon Food Tour,Tour,Lyon,Isabelle Leroy,Inbound Europe,Completed,6,0,761.78,561.79,199.99,26.3,EUR
BK-000185,2020-06-20,2020,6,June,2,Summer,Saturday,1,Voyages Lumiere,Agency,Europe,France,Hotel Vieux Lyon,Accommodation,Lyon,Sophie Laurent,Inbound Asia,Completed,2,4,1616.41,1252.18,364.23,22.5,EUR
BK-000193,2020-06-20,2020,6,June,2,Summer,Saturday,1,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Le Marais,Accommodation,Paris,Sophie Laurent,Inbound Asia,Completed,3,9,6962.16,5083.48,1878.6800000000003,27.0,EUR
BK-000197,2020-06-20,2020,6,June,2,Summer,Saturday,1,Kiwi Adventures Ltd,Agency,Oceania,New Zealand,D-Day Normandy Tour,Tour,Normandy,Isabelle Leroy,Inbound Europe,Completed,3,2,492.3,334.15,158.15000000000003,32.1,EUR
BK-000199,2020-06-20,2020,6,June,2,Summer,Saturday,1,Southern Cross Holidays,Agency,Oceania,Australia,Hotel Promenade Nice,Accommodation,Nice,Nicolas Petit,Inbound Asia,Completed,10,14,38458.65,22977.45,15481.2,40.3,EUR
